"","customernumber","date","salutation","title","domain","datecreated","newsletter","model","paymenttype","deliverytype","invoicepostcode","delivpostcode","voucher","advertisingdatacode","case","numberitems","gift","entry","points","shippingcosts","deliverydatepromised","deliverydatereal","weight","remi","cancel","used","w0","w1","w2","w3","w4","w5","w6","w7","w8","w9","w10"
"135",25732,"2008-04-01",0,0,12,"2008-04-01",0,1,3,0,60,"",0,"",5,2,0,0,0,0,"2008-04-02","2008-04-01",1477,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"136",35301,"2008-12-24",0,0,8,"2008-12-24",1,2,0,0,41,"",1,"",4,1,0,1,0,0,"2008-12-26","2008-12-27",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"137",6892,"2008-06-02",1,0,12,"2008-06-02",0,1,3,0,24,"",0,"",2,1,0,0,0,1,"2008-07-01","2008-06-10",636,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"138",48307,"2008-08-19",0,0,5,"2008-08-19",0,1,1,1,25,"",0,"",1,1,0,0,0,0,"2008-08-21","2008-08-20",308,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"139",11867,"2008-09-28",0,0,9,"2008-09-28",0,1,2,0,12,"",0,"BQ",3,2,0,0,0,0,"2008-09-30","2008-09-29",529,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"140",2327,"2008-08-06",0,0,5,"2008-08-06",0,1,0,0,51,"",0,"",3,2,0,0,0,0,"2008-08-07","2008-08-06",924,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"141",36907,"2008-05-08",0,0,8,"2008-05-08",0,1,0,0,90,"",1,"BT",4,2,0,0,0,0,"2008-05-13","2008-05-09",1156,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"142",45551,"2008-12-22",0,0,6,"2008-12-22",0,1,1,1,13,"",0,"",4,2,0,0,0,0,"2008-12-23","2009-02-07",1262,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"143",60637,"2008-10-11",0,0,9,"2008-10-11",0,2,2,0,3,"",1,"",1,3,0,1,0,0,"2008-10-14","2008-10-13",1244,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"144",8597,"2008-05-18",0,0,4,"2008-05-18",0,2,2,0,53,"",1,"AQ",1,5,0,1,0,0,"2009-05-21","2008-05-23",1385,0,2,0,3,0,0,0,0,0,0,0,0,0,0
"145",37872,"2008-09-06",0,0,12,"2008-09-06",0,1,0,0,88,"",0,"",3,2,0,0,0,1,"2008-09-09","2008-09-09",894,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"146",40669,"2008-10-01",1,0,0,"2008-10-01",1,2,1,1,52,"",0,"BD",1,1,0,1,0,0,"2008-10-03","2008-10-02",148,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"147",57904,"2008-12-14",1,0,12,"2008-12-14",1,1,2,0,21,"",0,"",4,1,0,0,0,1,"2008-12-16","2008-12-16",641,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"148",35897,"2008-11-09",0,0,2,"2008-11-09",1,3,0,0,30,"",0,"",5,9,0,1,0,0,"2009-11-12","2008-12-21",4887,0,1,0,0,0,0,0,0,0,0,0,0,10,0
"149",8797,"2008-11-04",2,0,8,"2008-11-04",0,3,0,0,22,"",0,"",3,3,0,1,0,0,"2008-11-05","2008-11-04",979,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"150",51436,"2008-11-22",1,0,6,"2008-11-22",0,1,0,0,2,"",0,"",4,1,0,0,0,0,"2008-11-25","2008-11-24",973,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"151",17229,"2008-12-18",2,0,12,"2008-12-18",0,3,1,1,91,"",0,"",2,2,0,1,0,0,"2008-12-19","2008-12-18",470,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"152",49188,"2008-12-11",0,0,4,"2008-12-11",0,3,1,1,73,"",0,"",1,1,0,1,0,0,"2008-12-12","2008-12-11",224,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"153",10076,"2008-05-21",1,0,12,"2008-05-21",0,1,0,0,64,"",0,"",1,1,0,0,0,0,"2008-05-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"154",52146,"2008-11-13",0,0,12,"2008-11-13",0,1,3,0,54,"",0,"",1,1,0,0,0,0,"2008-11-14","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"155",23831,"2008-05-08",0,0,11,"2008-05-08",0,1,2,0,71,"",0,"",1,1,0,0,0,0,"2008-05-09","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"156",19111,"2008-04-06",1,0,4,"2008-04-06",1,3,2,0,28,"",0,"",2,1,0,1,0,0,"2008-04-08","2008-04-07",369,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"157",23121,"2008-04-25",2,0,4,"2008-04-12",1,1,1,1,22,"",0,"",5,1,0,0,0,0,"2008-04-28","2008-04-25",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"158",8004,"2008-10-10",2,0,4,"2008-10-10",0,1,0,0,15,"",0,"",5,2,0,0,0,0,"2008-10-13","2008-10-11",5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"159",19765,"2008-07-08",0,0,4,"2008-07-08",0,1,0,0,36,"",0,"",5,2,0,0,0,0,"2009-07-10","2008-08-23",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"160",24415,"2008-08-04",0,0,11,"2008-08-04",0,1,0,0,50,"50",0,"",3,2,0,0,0,0,"2008-08-06","2008-08-05",828,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"161",33084,"2008-05-04",1,0,12,"2008-05-04",0,2,1,1,50,"",0,"",3,1,0,1,0,0,"2009-05-06","2008-05-29",749,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"162",939,"2008-08-06",0,0,8,"2008-08-06",0,1,0,0,67,"",0,"",4,3,0,0,0,0,"2008-08-07","2008-08-06",1879,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"163",30006,"2008-04-09",1,0,12,"2008-04-09",0,1,1,1,12,"",0,"BQ",3,1,0,0,0,0,"2008-04-11","2008-04-10",528,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"164",63725,"2008-08-27",0,0,4,"2008-07-07",1,2,0,0,10,"",1,"",1,4,0,1,0,0,"2008-09-10","2008-09-06",737,0,0,0,1,1,1,0,0,0,0,0,0,1,0
"165",63910,"2008-05-22",2,0,1,"2008-05-20",1,1,3,0,60,"",0,"BT",1,1,0,0,0,0,"2008-05-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"166",59694,"2008-09-23",1,0,12,"2008-08-26",0,3,1,1,25,"",0,"",1,1,0,1,0,0,"2008-09-24","2008-09-24",347,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"167",32926,"2008-04-03",0,0,9,"2008-04-03",1,3,1,1,67,"",0,"",2,2,0,1,0,0,"2008-04-16","2008-04-05",465,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"168",7056,"2008-10-07",0,0,12,"2008-10-07",1,1,2,0,15,"",0,"",4,3,0,0,0,0,"2008-10-08","2008-10-07",1182,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"169",30845,"2008-12-14",0,0,4,"2008-12-14",0,2,1,1,44,"",0,"",2,1,0,1,0,0,"2008-12-30","2009-01-06",399,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"170",30355,"2008-06-14",2,0,9,"2008-06-14",1,1,0,0,51,"",0,"BQ",1,1,0,0,0,0,"2008-06-17","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"171",33575,"2008-07-02",1,0,12,"2008-07-02",0,2,3,0,44,"",1,"",1,3,0,1,0,0,"2008-07-03","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"172",58533,"2008-12-16",1,0,4,"2008-12-16",1,2,0,0,46,"",0,"",4,2,0,1,0,0,"2008-12-30","2008-12-30",853,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"173",53387,"2008-11-25",1,0,9,"2008-11-25",0,1,0,0,95,"",0,"",2,1,0,0,0,1,"2008-11-27","2008-11-26",409,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"174",8835,"2008-09-09",0,0,11,"2008-09-09",0,1,2,0,10,"",0,"AB",3,2,0,0,0,0,"2008-09-10","2008-09-10",1471,0,0,2,1,1,0,0,0,0,0,0,0,0,0
"175",28559,"2008-12-23",1,0,9,"2008-12-23",0,1,1,1,67,"",0,"",4,2,0,0,0,0,"2008-12-24","2008-12-24",1479,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"176",11142,"2008-04-26",0,0,11,"2008-04-26",1,1,0,0,88,"",0,"BQ",3,2,0,0,0,0,"2008-04-29","2008-04-26",771,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"177",46792,"2008-12-14",0,0,8,"2008-12-14",0,2,0,0,58,"",1,"",1,1,0,1,0,1,"2008-12-16","2008-12-16",358,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"178",7190,"2008-09-28",0,0,9,"2008-09-28",0,2,2,0,53,"",1,"",1,1,0,1,0,1,"2008-09-30","2008-09-29",747,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"179",35409,"2008-05-21",0,0,9,"2008-05-21",1,1,0,0,15,"",0,"BQ",3,3,0,0,0,0,"2008-05-22","0000-00-00",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"180",20256,"2008-08-28",0,0,4,"2008-08-28",0,1,0,0,80,"",0,"BQ",5,2,0,0,0,0,"2008-09-10","2008-09-20",417,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"181",38046,"2008-07-09",0,0,11,"2008-07-09",0,3,1,1,50,"",0,"",4,2,0,1,0,0,"2008-07-10","2008-07-10",1113,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"182",19827,"2008-12-15",1,0,12,"2008-12-15",0,2,1,1,46,"",0,"",3,1,0,1,0,0,"2008-12-17","2008-12-16",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"183",25026,"2008-11-02",1,0,8,"2008-11-02",0,1,3,0,27,"",0,"",5,1,0,0,0,0,"2008-11-04","2008-11-03",578,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"184",45691,"2008-12-22",1,0,8,"2008-12-22",0,3,1,1,64,"",0,"",4,1,0,1,0,0,"2008-12-23","2008-12-23",642,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"185",59252,"2008-12-26",0,0,9,"2008-12-26",0,1,2,0,51,"",1,"AX",1,1,0,0,0,0,"2008-12-30","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"186",49843,"2008-11-21",0,0,4,"2008-11-21",0,1,2,0,21,"14",0,"CA",1,1,0,0,0,1,"2008-11-24","2008-11-22",485,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"187",38502,"2008-10-26",1,0,12,"2008-10-26",0,1,3,0,42,"",0,"BQ",2,1,0,0,0,0,"2008-10-28","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"188",21569,"2008-11-16",0,0,12,"2008-11-16",0,2,2,0,33,"",1,"",1,3,0,1,0,0,"2008-11-18","2008-11-17",1281,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"189",28146,"2008-07-20",0,0,4,"2008-07-16",1,1,1,1,51,"",0,"CA",5,5,0,0,0,0,"2008-08-04","2008-07-21",1022,4,0,0,3,0,2,0,0,0,0,0,0,0,0
"190",16549,"2008-10-11",1,0,12,"2008-10-11",0,1,0,0,66,"",0,"",1,1,0,0,0,1,"2008-10-27","2008-10-13",313,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"191",26112,"2008-08-25",1,0,4,"2008-08-25",0,1,2,0,45,"",0,"BQ",2,1,0,0,0,0,"2008-08-27","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"192",31311,"2008-07-03",0,0,2,"2008-07-03",0,2,1,1,44,"",0,"",4,2,0,1,0,0,"2008-07-07","2008-07-04",1139,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"193",7649,"2008-08-03",0,0,5,"2008-08-03",0,3,1,1,31,"",0,"",2,1,0,1,0,0,"2008-08-05","2008-08-04",872,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"194",2044,"2008-11-20",0,0,11,"2008-11-20",1,3,2,0,65,"",0,"",5,1,0,1,0,0,"2008-12-04","2009-11-23",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"195",44682,"2008-10-05",1,0,4,"2008-10-05",1,3,1,1,23,"",0,"",4,2,0,1,0,0,"2008-10-07","2008-10-07",1068,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"196",27123,"2008-10-27",1,0,12,"2008-10-27",0,1,2,0,81,"",0,"AB",5,2,0,0,0,0,"2008-10-28","2008-10-27",326,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"197",7601,"2008-12-12",1,0,12,"2008-12-12",0,1,2,0,47,"",0,"",1,1,0,0,0,0,"2008-12-16","0000-00-00",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"198",20662,"2008-07-20",1,0,12,"2008-07-20",0,1,3,0,7,"",0,"",1,1,0,0,0,0,"2008-07-22","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"199",47287,"2008-11-18",1,0,5,"2008-11-18",0,2,2,0,52,"",1,"",1,4,0,1,0,0,"2008-12-02","2008-12-02",1233,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"200",54338,"2008-10-13",0,0,12,"2008-10-13",1,1,3,0,30,"",0,"",2,1,0,0,0,0,"2008-10-14","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"201",38473,"2008-12-21",1,0,6,"2008-12-21",0,2,3,0,46,"",0,"",4,2,0,1,0,0,"2008-12-23","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"202",37579,"2008-08-19",1,0,8,"2008-08-19",0,3,3,0,76,"",0,"",3,1,0,1,0,1,"2008-08-21","2008-08-20",228,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"203",46977,"2008-05-01",0,0,9,"2008-05-01",0,1,3,0,30,"",0,"AB",4,3,0,0,0,0,"2009-05-05","2008-08-23",1067,0,0,0,0,2,0,0,0,0,1,0,0,0,0
"204",27810,"2008-12-20",1,0,9,"2008-12-20",0,1,0,0,10,"53",0,"",3,1,0,0,0,0,"2008-12-23","2008-12-22",796,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"205",64508,"2008-12-27",0,0,9,"2008-12-27",0,3,1,1,79,"",0,"",4,2,0,1,0,0,"2008-12-30","2008-12-29",218,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"206",36632,"2008-06-16",1,0,2,"2008-06-16",1,1,0,0,13,"",0,"BQ",5,2,0,0,0,0,"2008-06-17","2008-06-16",693,1,0,0,2,0,0,0,0,0,0,0,0,0,0
"207",54131,"2008-06-07",1,0,12,"2008-06-07",0,1,3,0,81,"",0,"",5,1,0,0,0,0,"2008-06-10","2008-06-09",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"208",39682,"2008-06-21",2,0,4,"2008-06-21",0,1,2,0,81,"",0,"",3,3,0,0,0,0,"2008-06-24","2008-06-23",1254,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"209",11578,"2008-12-06",0,0,4,"2008-12-06",0,1,0,0,35,"",0,"",4,5,0,0,0,0,"2008-12-22","2008-12-14",964,0,0,0,3,1,0,0,0,0,0,0,0,0,1
"210",34841,"2008-10-14",0,0,9,"2008-10-14",0,2,2,0,53,"",1,"",1,1,0,1,0,0,"2008-10-16","2008-10-15",781,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"211",24436,"2008-12-04",0,0,9,"2008-12-04",0,1,0,0,9,"",0,"",3,1,0,0,0,0,"2008-12-08","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"212",2945,"2008-04-04",0,0,12,"2008-04-04",0,1,2,0,4,"",0,"",5,7,0,0,0,0,"2008-04-08","2008-04-05",1877,0,0,0,3,4,0,0,0,0,0,0,0,0,0
"213",52832,"2008-07-31",1,0,9,"2008-07-31",0,1,0,0,69,"",0,"CA",2,1,0,0,0,1,"2008-08-04","2008-08-01",520,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"214",26651,"2008-12-22",0,0,12,"2008-12-22",0,1,3,0,36,"",0,"",5,4,0,0,0,0,"2009-01-06","2009-01-03",824,0,0,0,2,0,0,0,2,0,0,0,0,0,0
"215",37988,"2008-06-16",1,0,8,"2008-06-16",0,1,0,0,1,"",0,"BQ",2,1,0,0,0,1,"2008-07-01","2008-08-01",546,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"216",64725,"2008-07-10",1,0,12,"2008-07-10",1,1,2,0,31,"",0,"",4,3,0,0,0,0,"2008-07-14","2008-07-11",1659,0,0,0,1,2,0,0,0,0,0,0,0,0,0
"217",48403,"2008-09-09",0,0,9,"2008-09-08",0,1,0,0,36,"35",0,"",4,2,0,0,0,0,"2008-09-11","2008-09-10",862,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"218",10287,"2008-12-14",0,0,4,"2008-12-14",0,2,0,0,44,"",0,"",3,1,0,1,0,0,"2008-12-16","2008-12-16",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"219",44312,"2008-04-23",0,0,5,"2008-04-23",0,1,0,0,84,"",0,"",3,2,0,0,0,1,"2008-05-06","2008-04-25",291,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"220",4511,"2008-12-01",0,0,2,"2008-12-01",0,2,2,0,52,"",0,"",4,2,0,1,0,0,"2008-12-16","2008-12-16",839,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"221",59071,"2008-09-19",0,0,12,"2008-09-19",0,1,0,0,79,"",0,"BQ",1,1,0,0,0,1,"2008-09-22","2008-09-19",151,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"222",460,"2008-05-27",1,0,9,"2008-05-27",0,2,0,0,51,"",0,"",1,1,0,1,0,1,"2008-05-29","2008-05-28",106,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"223",2518,"2008-06-14",0,0,9,"2008-06-14",0,1,1,1,53,"",0,"",3,1,0,0,0,0,"2008-06-17","2008-06-16",109,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"224",24101,"2008-12-19",1,0,4,"2008-12-19",0,1,2,0,59,"",0,"",5,1,0,0,0,0,"2009-02-03","2009-12-21",3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"225",18347,"2008-07-01",0,0,9,"2008-07-01",0,1,0,0,67,"",0,"BR",5,5,0,0,0,0,"2008-07-03","2008-07-02",3643,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"226",57036,"2008-07-07",0,0,12,"2008-07-06",0,2,2,0,29,"",1,"",1,2,0,1,0,0,"2008-07-09","2008-07-08",631,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"227",63074,"2008-06-27",1,0,12,"2008-06-27",0,1,0,0,27,"",1,"BQ",3,2,0,0,0,0,"2008-07-01","2008-06-28",761,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"228",60340,"2008-04-24",2,0,4,"2008-04-24",0,2,0,0,50,"",0,"",4,2,0,1,0,0,"2008-04-25","2008-04-24",1154,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"229",36435,"2008-07-15",1,0,2,"2008-07-15",0,3,0,0,67,"",0,"",5,7,0,1,0,0,"2008-07-17","2008-07-16",2109,0,0,0,0,0,7,0,0,0,0,0,0,0,0
"230",12424,"2008-07-23",0,0,9,"2008-07-23",0,1,2,0,41,"",0,"",5,5,0,0,0,0,"2008-07-24","2008-07-24",1785,0,0,2,0,0,7,0,0,0,0,0,0,0,0
"231",28051,"2008-12-16",1,0,12,"2008-12-16",0,1,2,0,22,"",0,"",1,1,0,0,0,0,"2008-12-17","0000-00-00",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"232",35578,"2008-05-18",1,0,5,"2008-05-18",0,1,0,0,20,"",0,"BQ",2,1,0,0,0,0,"2008-05-20","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"233",38040,"2008-07-24",0,0,9,"2008-07-24",0,1,0,0,18,"",1,"AB",1,1,0,0,0,0,"2008-07-28","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"234",12588,"2008-09-07",0,0,8,"2008-09-07",0,1,0,0,86,"",0,"AF",4,1,0,0,0,0,"2008-09-09","2008-09-08",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"235",5082,"2008-04-20",1,0,12,"2008-04-20",0,1,1,1,35,"",0,"",2,1,0,0,0,0,"2008-04-22","2008-05-20",342,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"236",52588,"2008-09-30",0,0,2,"2008-09-30",0,3,0,0,92,"",0,"",1,1,0,1,0,1,"2008-10-02","2008-10-01",317,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"237",1270,"2008-11-12",0,0,11,"2008-11-12",0,1,2,0,10,"",0,"",1,1,0,0,0,0,"2008-11-14","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"238",52028,"2008-06-25",0,0,2,"2008-06-25",0,1,0,0,38,"",0,"",4,4,0,0,0,0,"2008-06-26","2008-06-25",1097,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"239",33230,"2008-08-22",0,0,8,"2008-08-22",0,1,0,0,39,"",0,"BR",4,4,0,0,0,0,"2008-08-25","2008-08-22",1005,0,0,0,1,0,3,0,0,0,0,0,0,0,0
"240",37718,"2008-12-17",1,0,12,"2008-12-17",0,1,0,0,22,"",0,"CA",3,3,0,0,0,1,"2008-12-19","2008-12-18",743,0,0,0,1,0,0,0,0,0,0,0,0,0,2
"241",35762,"2008-07-18",1,0,12,"2008-07-18",0,1,2,0,26,"",0,"BQ",2,2,0,0,0,0,"2008-07-22","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"242",30729,"2008-07-20",1,0,9,"2008-07-20",0,1,3,0,31,"",0,"",2,1,0,0,0,1,"2008-08-04","2008-07-25",118,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"243",65268,"2008-10-08",0,0,8,"2008-10-08",0,1,0,0,93,"",0,"",4,2,0,0,0,0,"2008-10-10","2008-10-09",689,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"244",49133,"2008-11-07",1,0,8,"2008-11-07",0,2,0,0,44,"",0,"",3,1,0,1,0,0,"2008-11-11","2008-11-08",701,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"245",63268,"2008-09-27",0,0,9,"2008-09-27",0,3,1,1,41,"",0,"",3,1,0,1,0,0,"2008-09-30","2008-09-30",725,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"246",57961,"2008-08-18",1,0,8,"2008-08-18",0,3,1,1,38,"",0,"",5,16,0,1,0,0,"2008-09-02","2008-08-20",7717,0,0,0,3,0,13,0,0,0,0,0,0,0,0
"247",1190,"2008-12-04",1,0,5,"2008-12-04",0,1,2,0,74,"",0,"",4,2,0,0,0,0,"2008-12-08","2008-12-05",1114,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"248",64709,"2008-12-03",1,0,6,"2008-12-03",0,3,2,0,34,"",0,"",4,2,0,1,0,0,"2008-12-05","2008-12-09",1046,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"249",14005,"2008-09-29",1,0,12,"2008-09-29",0,1,0,0,47,"",0,"BQ",5,2,0,0,0,0,"2008-09-30","2008-09-29",2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
"250",39204,"2008-12-04",0,0,9,"2008-12-04",0,3,3,0,23,"",0,"",4,1,0,1,0,0,"2008-12-08","0000-00-00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"251",5826,"2008-08-24",0,0,4,"2008-08-24",1,3,2,0,91,"",0,"",4,1,0,1,0,0,"2008-08-26","2008-08-25",378,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"252",33901,"2008-12-19",1,0,9,"2008-12-19",1,1,2,0,77,"",0,"",2,1,0,0,0,0,"2008-12-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"253",10678,"2008-06-20",0,0,4,"2008-06-20",1,2,0,0,47,"",1,"",2,3,0,1,0,0,"2008-06-23","2008-06-20",1989,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"254",65377,"2008-06-10",1,0,9,"2008-06-10",0,1,1,1,35,"",0,"",2,1,0,0,0,0,"2008-06-11","2008-06-11",495,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"255",64589,"2008-12-25",0,0,9,"2008-12-25",0,1,0,0,80,"",0,"",1,1,0,0,0,1,"2008-12-26","2008-12-27",182,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"256",7995,"2008-05-29",1,0,1,"2008-05-29",0,1,2,0,71,"",0,"",5,13,0,0,0,0,"2008-06-02","2008-05-30",5467,0,0,13,0,13,0,0,0,0,0,0,0,0,0
"257",24201,"2008-05-04",1,0,12,"2008-05-04",0,2,2,0,51,"",0,"",2,1,0,1,0,1,"2008-05-20","2008-05-16",147,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"258",62584,"2008-06-15",0,0,4,"2008-06-15",0,2,0,0,59,"",1,"",1,3,0,1,0,0,"2008-06-17","2008-06-16",706,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"259",25995,"2008-07-28",0,0,1,"2008-07-28",0,3,1,1,52,"",0,"",1,1,0,1,0,0,"2008-07-30","2008-07-30",302,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"260",66240,"2008-09-12",2,0,12,"2008-09-12",0,1,0,0,4,"",0,"",4,4,0,0,0,0,"2008-09-15","2008-09-12",1110,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"261",3834,"2008-07-20",0,0,1,"2008-07-20",0,2,2,0,47,"",1,"",1,2,0,1,0,0,"2008-07-22","0000-00-00",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"262",54016,"2008-10-12",1,0,12,"2008-10-12",0,3,2,0,84,"",0,"",3,3,0,1,0,0,"2008-10-14","2008-10-13",536,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"263",57801,"2008-10-22",2,0,12,"2008-10-19",0,3,0,0,42,"",0,"",2,1,0,1,0,0,"2008-10-24","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"264",9863,"2008-06-26",0,0,8,"2008-06-25",0,1,0,0,54,"",0,"CA",3,2,0,0,0,0,"2008-06-27","2008-06-27",486,0,0,2,0,0,2,0,0,0,0,0,0,0,0
"265",58639,"2008-07-21",1,0,8,"2008-07-21",0,3,2,0,97,"",0,"",2,1,0,1,0,0,"2008-07-23","0000-00-00",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"266",6375,"2008-12-30",0,0,8,"2008-12-30",0,2,0,0,52,"",1,"",1,2,0,1,0,0,"2009-01-13","2009-01-02",977,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"267",32858,"2008-08-17",1,0,4,"2008-08-17",0,1,0,0,37,"",0,"",3,1,0,0,0,0,"2008-08-19","2008-08-18",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"268",20348,"2008-09-15",1,0,1,"2008-09-14",0,2,2,0,51,"",1,"",1,1,0,1,0,0,"2008-09-17","2008-09-16",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"269",45134,"2008-04-02",2,0,12,"2008-04-02",0,1,2,0,24,"24",0,"",4,3,0,0,0,0,"2008-05-02","2008-04-03",1457,0,0,0,2,1,0,0,0,0,0,0,0,0,0
